example,toxicity,sa,toxicity_val
   Context tag   I added the context tag because the article starts throwing mathematical functions and jargon around from the very beginning with no explanation of what the letters and symbols mean.  ,0,0,0.21743102
"  Interesting.  Can this be added to both clarify the intentional blank entry, and to demonstrate a feature of the grammar?  In contrast, slavic languages, which also make a distinction between animate and inanimate (but only for masculine nouns) and have several declensions, do in fact have a regular locative for animate nouns.  e.g. volk (wolf), v volke (in the wolf)  On the other hand, perhaps this becomes too detailed.  I suspect that some people might find this to be inappropriately boring and detailed to the general wikipedia reader.  I'm only suggesting this though because the table looks  a bit bizarre with a blank entry and with no explanation.   ",0,0,0.21758589
"`  Well, Alex, blocking me wasn't fair for two reasons *discussing someone's EDITING APPROACH has F nothing to do with ``personal attacks`` *technically, Irpen admitted being a vandal by his own edit to may talk page, so I just let people know that However, I'm not going to fight over this episode of your wrongdoing, mostly in appreciation of your neutral editing on Soviet partisan. But please no more unjust admin decisions, tezka. This is YOUR last warning!  `",0,0,0.21765628
"`  Without offering any opinion on whether this section should be included in this article (as opposed to, say, an article on Wikipedia-related ``controversies``), I think one of Rcandelori's points was that, as this is currently written, there is no criticism.  In other words, while ``cka3n cusses like a sailor.`` might be a relevant fact, it isn't criticism.  ``Jason C.K. has accused cka3n of cussing like a sailor.``, on the other, is criticism. So, to include this in the criticism section, there should really be references to some of the critiques of Microsoft related to this affair. `",0,1,0.21809098
"   Singular vs. Collective vs. Plural nouns   I've changed a few of the most egregious instances in which it is used as a singular noun (referring to the organization itself rather than the individual members) but with a plural verb.  In some instances it's rather ambiguous, though.   ",0,0,0.2181749
  Please stop abusing your admin power. I have seen you are biased to the information posted.  Copernicus Was a Polish Astranomer whos uncles name was Lukasz Watzenrode  not Von(which Signifies a Prussian which didnt exist till 1700s.) At the time the city was named Frombork not Faurenburg.  Heweliusz He was born in Gdansk and was Polish he wanst born in Danzig and the city wasnt renamed to danzig till after  the Partitons.,0,0,0.21822028
"`  What would you do ? Xerox pages of a book I, unlike you, read 2 years ago ? And which proves-what ? That in Starčević's political career the term ``Slavosrb`` was used exclusively for enemies (as he saw them) of Croatian independence ? The main ``Slavosrbs`` were Strossmayer, Germans, Hapsburg monarchy, and the so-called ``Khuen Serbs``- the Serbs living in Croatia and affilliated with the  hated political regime of oppression. How come that vast majority of political representatives of Serbs in Croatia, more than 98%, had been, during the most oppressive period in the 19th century,  collaborators of Khuen regime ? Truly-these Serbs (or Orthodox Vlachs who nationally ``awoke`` as Serbs in mid- and 2nd half of the 19th century) had fully deserved the ``Slavosrbs`` tag in Starčević's lingo-unlike the descendandts of Orthodox Vlachs who were Starčević's followers (Stjepan Miletić, August Harambašić, Dušan Kotur, Dušan Vlaisavljević, Milan Ogrizović,..). No one can rationally deny anyone's ethnic affiliation, this is certain. The fact that Starčević did this to the descendands of the Orthodox  Vlachs is not a sign of political wisdom, or even ordinary logic. But, it must be underscored that he reacted to the denial of Croatian ethnic affiliation promulgated by Vuk Karadžić's pan-Serbian ideology. And this must not be forgotten who had begun with this game of denial ? Who wanted another people's extirpation ? Whose idenmtity was forged, among other things, upon cultural theft and misappropriations ? Who spoiled the well ? http//www.hic.hr/books/greatserbia/                      `",0,1,0.21863617
"  Please remember to (~ * 4) at the end of comments. Also, to be fair, the Indiana job is a wasteland where coaches have gone to die due to getting outrecruited by, well, everyone else in the area with a major college football program. His actual best accomplishments as a coach come more in the form of Antawan Randle-El and Adawale Ogunlaye in college and Drew Brees in the NFL. ",0,1,0.2193064
`   Article itself violation of WP policy   From WPCriticism  ``Don't make articles entirely devoted to criticism of a topic that has or should have its own wikipedia article.`` Obviously this article is an open violation of that rule. That this article is blatantly POV-biased and works only to elaborate on collections of derogatory critiques is merely a consequence of the fact that the article itself is intended to be a POV fork. Comments? Remedy?  `,0,0,0.21988982
"`   True Metal   Listen, I don't wana start a war here, but Manowar call themselves True Metal, also if you need proof read this  ``True Metal is a term coined by the U.S. power metal band Manowar in the 1980s. It was originally used to combat the commercialized glam and pop metal styles of the time. It came into wider use in the 1990s as newer subgenres such as nu-metal and alternative metal came into existence. It is used to differentiate between these non-traditional styles and long-established and integritous forms of Heavy Metal, such as thrash metal, power metal, death metal, black metal, doom metal, and the NWOBHM among others.`` Jay316 `",0,1,0.22076243
", 15 March 2006 (UTC)  Brother, you are a legitimate kriyaban why would you let the article about Mahavatar Babaji be bastardized like this? Don't you believe in Babaji anymore? Can you give me even one logical convincing rationale on why you believe the pre-Shitole Mahavatar Babaji article NEEDS Shitole's name, book and claims for it to be complete? Because that is exactly what all of these agreeing and compromising means, that the article was incomplete without the inclusion of Shitole's name, book and claims.  2338",0,0,0.22086252
"   The angel´s blood   I´ve noticed the 3rd Angel bleeds red blood when Shinji goes berserk, while in all of the anime is blue blood...  Sry i dont have enough time to make the edit myself...",0,0,0.221103
"`  Nkras Thanks for blocking Nkras's IP sock. He's now using  to edit the Community Noticeboard. Sigh, he seems to have an endless supply of IP addresses.  `",0,0,0.22402366
"` I'd love to hear your reasoning about how I'm ``hurting myself``.  Physically?  Emotionally?  Mentally? My ``wiki reputation``?  If so, you have much more to worry about than I do - learn the difference between your and you're.  I'm not vandalizing anything - I stated Crumbsucker did not spell well and changed justified text to unjustified text (which are facts, as evidenced by his edits).`",0,0,0.22513828
"`  The proper  numbering of the runways   8/26 and  26/08  or  runway  8  and runway 26     4/22 and  22/04  or  runway   4  and runway 22    Such are official AIRFIELD markings in complianmce with FAA.  Should the multi runways be parallel  the modifying letters  ``R`` and ``L``  will be added to corresponding runway numbers.  FAA Airport Advisory regulations.  DO  NOT  correect  what you are alleging REDUNDANT numbers if you do not understand AIRPORT safety operation.  Altough the AIRPORT has only two (2) runways in reality  from the operational point there are 4 runways  depending on weather (wind) conditions.  The runways therefore are for runway  8/26 there are two (2) runways  one knowm as 8 and other  as 26 for runway  4/22 there are  two (2) runways  one runway 4 and one 22.  For people in AIRPORT operations that is a clear and only numbering system, for laiks it doesn't  mean a crap!  If you do not understand  AIRPORT  markings stay a way from any corrections and leave it to peope who understand the international Airfield  markings!       DO  NOT  VANDALIZE  the articles.`",0,1,0.2251408
"  About the religion a part of Arvanites were muslim besides the majority christians, and in Albanian they are called Arvanitet. Dodona",0,1,0.2254744
"` Court vs Hazing   The article attributes the releases of the Dicks and Palmer Cannon to the actions of the Court, but was there any evidence to this?  I understand that rumors attribute the hazing to the ``members`` of the court, but that does not necessarily mean the hazing was related to the court.  `",0,1,0.22608635
"`   About Spylab   This poor soul of  has always a rule that makes him/her (in his/her mind) absolutely right - no matter is (s)he knowledgeable about the subject (s)he tries to elaborate or not. Also, (s)he has the rule which his/her opponent breaks regularly - ``Please stop your personal attacks ...``. Sure thing, Wikipedia is a free source of knowledge - which must be freed of mentally challenged people (and their 'contributions') like  - in order to be credible and respectable source.   The best description of this person's (Spylab) capabilities is given (by BennisTheMenace) on his/her user page - which was deleted by Spylab  From Wikipedia, the free encyclopedia Revision as of by BennisTheMenace (Talk | contribs) (diff) ← Older revision | Current revision (diff) | Newer revision → (diff) Jump to navigation, search  I am probably from the USA and like to scrap others' contributions due to what I call ``factual correctness`` - instead of knowing the facts and reporting them!  Anyway - I am supporting your idea of sending a note to the Wikipedia administration requesting to close Spylab's account for good. `",0,1,0.22614075
"`  I can see you do have strict standards! High standards. Quite amazingly high, when it comes to something you disagree with. Alpine high. Ah, but, when you agree, anything goes! I have cut out statements from this article that were not only totaly unsourced, and obviously imaginary, they were gross volations of basic physics. They would embarrass Taubes. Statements that mix up power and energy, temperature and scale. Ridiculous distortions and rumors, and goodness knows how many unfalsifiable assertions. And yet, for some strange reason this stuff keep popping in again, and it seems the authors are . . . skeptics!  ``Strict`` hardly begins to describe it. S&M; comes to mind.  `",0,0,0.22624047
"`   Politics section edit   I removed the very last sentence from the Politics section  ``In 2003,U.S. invaded Iraq and found approx. 3436 tonnes of weapons.``  It not only seemed out of place as the previous sentences were talking about the transitional government, but seems to be rather misleading especially in lieu of all the controversy of the invasion of Iraq under the accusation that they had and were developing weapons of mass destruction. Is it any surprise that any country has a large tonnage of weapons considering nearly all nations possess armies? Imagine if the tonnage of all conventional weapons of the United States were calculated alone. Obviously such a statement as the one above seems to have an alterior motive. To date (Aug-2005) no weapons or evidence of development of WMD's have been found in Iraq.`",0,0,0.22630681
   If you don't wish personal ...   Where is Sorin  Cerin Mr. J. Mabel Garbage?,0,1,0.226997
" Welcome, and thank you for adding your humour to Wikipedia.  However, the articles are meant to be serious, so please don't make joke edits. Some readers looking for a serious article might not find them amusing. If you'd like to experiment with editing, try the sandbox, where you can write whatever you want (as long as it's not offensive). You might also want to check out WikipediaBad Jokes and Other Deleted Nonsense. ",0,1,0.22764902
"For the record, also deleted pages created by this IP Closet personalities, Ual, Secret stalker.     ",0,0,0.22870713
"   UNFAIR   Nandesuka, I must say that I wasn't throwing my weight around, and my comment wasn't in response to her vote. I wasn't browbeating and no other editor was invovled in my decision to make that comment. But the comment wasn't a personal attack, it was a simple statement. I shouldn't be blocked for expressing a POV on a talk page. As for you starting a One week block section where I haven't the opertunity to reply that is not only rude but not a proper debate.  ",0,0,0.22886004
"`  Oh, that says ``Kim Il-sung City``! ``Si`` means a lot of things, but ``City`` in this context. Trolling is when an Internet user tries to hurt another's feelings (isn't it?) How would that Ref Desk entry hurt anyone and why?  `",0,0,0.22939399
"`   Hindus Love the Word Controversy I am sure a vast amount of Hindu intellect has gone in writing these and many other Indian Muslim articles.They love entering the word ``controversy`` some how? In India there is already Babri-Masjid Ram Janmabhoomi controversy,Hubli Idgah controversy.Entire Mughal period is cited as controversial and genocidal to Hindus and what's more even the great Mughal Muslim monument Taj Mahal is being promoted as a controversy.There was this editor called Bakasuprman who once commented that - the Black stone of Kaaba in Mekkah is a Hindu Shivalingam as Hindus traded there..Wow  `",0,1,0.22999655
"dishonesty in BFRO  Matt Moneymaker, the owner and leader, attempts to buy or steal any videos  witnesses report they have. Uses intimidation to get control of material.  Best avoid them. 40 members resigned.  Hoaxer exposer 223  ((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((  ",0,0,0.23089637
"  Hail Wikipedians!  I am the avatar. I jest thee not, I am the real Avatar of Brittannia. I have happened upon thine article which doth summarize my game, and I hath started wondering whether or not it would be acceptable to add a section showing my dismay towards the release of this evil. It hath proven to be far more troublesome than the guardian itself. I suppose the point is for me to leave thee with a question, dost thou findeth it acceptabe for me to begin the addition of a section which shalt state that the Avatar does not approve of this desecration of his series of games?",0,0,0.23108625
"`There really isn't a need in a vote here, not to mention voting is evil. Both The Wiire and Cubed3 are user-submitted and may contain misleading information, thus are against criteria 2 of WPEL. GameSpot and IGN are fine.    `",0,0,0.23288381
"  Haha I'm not really one to genrewank, but Wintersun definitely aren't black metal in the least.",0,1,0.23493914
"`  Support  There is a difference between oficial terms and terms that are used in common language. In al structures all over the world concerning dogs, also in Wikipedia, FCI rules are the rules to look at. In an official, worldwide encyclopedia, my bet is, to use the mostly used oficial name, worldwide. Which is Mexican Hairless Dog.  On the other hand, the name Mexican Hairless can lead to confusion. Mexican Hairless does relate to many other things as only dogs. Imho an encyclopedia should use terms that not lead to confusion.  If we look at the origins of the word, that derives from Mexico the names used for this breed are ``Xoloitzquintle`` or Perro Sin Pelo de Mexico``. The latter means just Mexican Hairless Dog. It isn't ``Sin Pelo de Mexico``.  Should we look to changing the name in  or Xoloitzquintle or Mexican Hairless Dog?`",0,1,0.23560508
"`  *Hi, Idioma. I have to assume that you are a fairly intelligent person. The stuff you're coming out with on the ceiling fan talk page is simple, childish, point-blank-intuitive stuff. So it seems that you're basis is personal rather than professional. I encourage you, and anyone else, to make intelligent + constructive + detailed + legitimate + well-founded comments and suggestionsbut petty stuff really just doesn't belong. So please evaluate your true motives here, and examine what you write before you hit ``save page``. Thanks.  `",0,1,0.23574357
"   Suggested change of wording to TemplateUw-harass4   In line with the most recent findings of the feminist school of criminology, I suggest that a more accurate phrasing should be, instead of 'harass', 'the next time you purposefully and blatantly RAAAAAAPE!!! a fellow Wikipedian'. ~~~~",1,1,0.23652841
 Why is it that you are always the victim and accuses others of doing edit wars with you? when its actually you UpDown who always course controversy. pease cool down and behave.,0,0,0.23689328
"  I quote;  External sites can possibly violate copyright. Linking to copyrighted works is usually not a problem, as long as you have made a reasonable effort to determine that the page in question is not violating someone else's copyright. If it is, please do not link to the page. Whether such a link is contributory infringement is currently being debated in the courts, but in any case, linking to a site that illegally distributes someone else's work sheds a bad light on us (see WikipediaCopyrights and in particular Contributors' rights and obligations).  As for your Pirate Bay obsession, I will note again that we are disgussing phpBB, not The Pirate Bay. If you feel there is some great unjustice in progress here, you may assist me in my attempts to keep such links out of The Pirate Bay too. However, we will probably face opposition from people who believe that linking to the sole subject of an article overrides most other concerns.  Or if we wish to ignore reasoned debate, may I point out once more that vBulletin prohibits external links, and there doesn't seem to be anyone there running to tell their mummy how nasty the wikipedia boys are being. It is, of course, your right to allow this argument to spill over to vBulletin and cause a massive stink that envelops the whole internet.   ",0,0,0.23704466
"If the LAW is a single use weapon, isn't this a disadvtage as compared to the original Bazooka (granted it does not leave a smoke trail and has no recoil).",0,1,0.23780702
"`  Yes, it's called Norwich School for Boys, but it also can be shortened to ``Norwich School`` for brevity. There is no constructive, sensible reason why you would need to inform readers that he went to an all boys school, unless you are covertly trying to include underlying humour, very much in the same manner as the vandals, when they speak of, ``school for homosexual boys``. Since there ARE such schools in the UK (albeit quite rare and low key, if you take my meaning), it would be awkward to include even the line ``school for boys``.  Lastly, there is no corelation between the two examples you used in an attempt at an analogy. How does fascism relate to boyhood (even metaphorically)? Thus, ``Mussolini the fascist`` reduced to plain ``Mussolini``, does not corelate to ``Norwich school for boys`` reduced to plain ``Norwhich school``.CaptainSurrey`",0,0,0.23819831
" No, I've been responsing to is abuse of, and lies about, mne. Seems some admins don;t think people shoudl be able to speak in their own defence; while other admins are free to abuse with impunity -(    To do  (anyone is welcome to merge that into Tim Tolkien.  ",0,0,0.2387813
"  Well then, the only thing left me to do is wait for you to get bored with Wikipedia. I'll be around for a while; you, I'm not so sure. I am a force for good, you, less so. And so I reckon it is only a matter of time before you get bored with your own... highly questionable conduct and find something else to occupy your time. God willing, anyway. I've already seen countless people like you come and go. Primary example, Essjay. You're not as bad as him mind you.    ",1,0,0.23891446
"`   Reason for un-block appeal  Extremely partial, unjustified block by Future Perfect at Sunrise who has a hidden pro-turkish agenda. Moreover, he violated freedom of speech between users by using against me private messages to other users. Wikipedia does not need an Orwelian ``Thought Police``. Future Perfect at Sunrise has abused his authority by using it to promote hidden agendas and settle personal scores.`",0,0,0.23897165
" *Dihydrous oxide is widely accepted by scientists and top-tier professors. Also, it bothers me how my Harvard professor says Dihydrous oxide is water, yet you idiots continually revert it without even looking it up. Literally, just try it.   ",1,0,0.24050187
"  Alright, you Wikitool, go ahead and block me. If it gives you something to do, then, by all means, go right on ahead ~_~ -  ",0,1,0.24092795
"`Hovercontrol   It seems as though a certain user STILL keeps on being insistant that the link to Hovercontrol be removed from the External Links section. This activity has got to stop. It's quite odd that the first form of flight ever conceived by man was that of a helicopter (Lenoardo Da Vinci's conception of manned flight depicted a helicopter-like device). Additionally, helicopters are a valuable asset to aviation, and assist in saving far more lives than fixed-winf aircraft ever can. Not only that, but the rotor-wing segment of Flight Simulation (introduced in 1998 when Microsoft forst released a helicopter simulation with the Bell JetRanger in Flight Simulator 98) has exploded, and is now one of the most popular components of Flight Simulation in general. Hovercontrol is a valued, and highly revered website that that has led the way in rotary flight dynamics improvements. The days of helicopter-related flight being the ``bastard-stepchild`` in Flight Simulator are long over. I'm not a Hovercontrol website official, or an administrator here at Wikipedia, but I will keep putting up the Hovercontrol link until this unnecessary B.S. regarding the Hovercontrol external link stops. It's nonsense, and it's time Hovercontrol earns the respect it deserves.   The IP address you have been reverting has a history of vandalism it seems.  I suggest you see if you can get it blocked. On a different note, please see the discussion above as that would remove Hovercontrol altogether.     `",0,2,0.24228187
   My own page   This is my own page. Why can't I change it the way I want? And what business is it to you?  19 years.... pfft. Shouldn't you be out having a LIFE instead of patrolling Wikipedia?  ,0,0,0.24265616
"Only symbolizes America because when Japan sent it over here, We screwed it up. Like I said, you can always contact Sega and find out exactly, and I'll let you do that, because if it is true, YOU should get the credit.    ",0,1,0.24286856
  You're the Vandal!  Leave my good buddies Tyar and Stopdroproll alone. Just because they live near each other doesn't mean they are the same hupan!,1,0,0.24305537
"`Hey, amigo, this is rossp.  I am not the user you think I am.  The first time I tried to edit ``Gerry Studds`` was on Oct. 3, 2006 at about 11 am central time.  You must be referring to someone else.  Your vandalism standards are way out of line.  For someone who has been an admin since July 1, 2005, you appear to be self-righteous and misdirected.  Also, somewhat of a ``douche bag.``  Keep your hands off articles, including ``Gerry Studds`` unless you are following the rules and know what you are doing.  Find another interest if you can't ``play in the sandbox.``   rossp  `",0,0,0.24329774
"  Please do not defy Jimbo. Nothing good will come of it. Its surprising how many people try and pull down the great man, he deserves the credit, Plus he could delete any one of us out of existence you know. ",0,0,0.24369721
"  Wikipedia is a logical and scientific place. And logical to me is, that the Goth subculture is dying.  THIS IS important to the article.  ",0,1,0.24404079
"The language is sound and, importantly, more on-point/accurate than anything anyone else has offered to date.  Skinmeister's edits here make about as much sense as his shenanigans elsewhere.  Frankly, it's quite clear that Skinmeister has not been acting in good faith here (or elsewhere).  His pattern of stalking me around Wikipedia, of abusive language, personal attacks and of generally disruptive behavior are in plain sight.  Looks to me like he's been begging for an RfC/RfA for quite a while now.     ",0,0,0.24424231
"` ``'''Due warning every time our anonymous friend makes a personal attack, I'm removing it. See Wikipediano personal attacks, also see WikipediaRemove personal attacks. I've had quite enough of their abuse. To the anonymous user, please start showing a more mature response when replying to comments or arguing your case. -   (modified  )`` < WIKIPEDIA POLICIES DO NOT ONLY APPLY TO ANONYMOUS USERS, THEY APPLY TO _ALL_ USERS, INCLUDING ONEGUY. ANYONE WHO ENGAGES IN PERSONAL ATTACKS IS LIABLE TO HAVE HIS OR HER COMMENTS DELETED, AND THAT INCLUDES ONEGUY.  Pename   `",0,0,0.24445587
"  Nice additions to the instrument articles. Rackett is sure a weird beast! I've played with one occasionally  I don't do double reeds, but I had to toy with it anyway. By the way, when modifying entries like sackbutt, you should check first to see if it automatically goes to sackbut (as it does), in which case there's not much reason to change the spelling (considering how many spellings there are for sackbut.) I assume you're a double-reed player with a fondness for Renaissance horns?  ",0,1,0.24467207
   you are talking to Larry Harnisch who happens to know more about this case than anyone living.  I suggest you walk away. ,0,0,0.24520382
"   Mikhail Lebedev   This year, I was trolling the page Mikhail Lebedev. I meant it to be a bad joke but it is now ruining the scientist's reputation, as well as the privacy of many other legitimate researchers. Can you please delete the slander on the pages (Afd, talk page, and page itself) for me? You can delete the page if it is necessary. Thanks a lot.  ",0,0,0.2453582
"  I thnik the current title, “Hirohito”, is more apropriate to an English (not Japanese) Wikipedia. Pratically nobody outside Japan calls Hirohito “Showa” — even the Popes cannot be used as example, because even non-Catholic people refers to them as their ecclesiastic names, that they get before they die. To bow our heads to “respect Japanese traditions” and rename the article to “Showa” is a repression of the freedom of speech in the name of political correctness — if people thought the same way, the image on the Mohammed Cartoons article should be deleted, too.",0,0,0.24600981
"  That wasn't me who confused Tigre with Tigrinya. I know the difference. The Tigre are muslim pastoralists living in the Western lowlands, whereas the Tigray/Tigrinya are agrarian, living in the Highlands and are overwhelmingly Christian (90+% in Ethiopia, not sure how many Jebertis there are in Eritrea). Some random editor changed those figures. And yes, I am Ethiopian.   ",0,1,0.24614662
", Pistolita, P.O.S., Scary Kids Scaring Kids, Supernova,",0,1,0.24622576
"` *Oppose as marijuana is a differentiating word it specifies a certain plant, preparation, and purpose of cannabis.  Calling hashish ``marijuana`` gets the plant wrong, calling a sublingual spray ``marijuana`` gets the preparation wrong, and calling cannabis clubs ``marijuana dealers`` gets the purpose wrong.   `",0,0,0.24672069
"`   you seem to be mistaken.......   Nadirali, you seem to be mistaken about why I did not apparently sign my name... You see, I am new to wikipedia, and I did not realise that i needed to use the ``4 tills`` method to show my username.... I was waiting for a reply, and when I didn  not reciee one, i was informed of the system. Also, about me writing funny things on your user page, i am now wondering if you seem to think the truth is funny...... about your ``pal`` as you keep on saying, UNre4l, I dont think that you had any business whatsoever interfering in our talk, perhaps you need to learn to keep your big nose out of others business.Finally, may I question why you keep on delting my commemts to you, both on the india and pakistan talk pages? Funnily enough, Unre4l did the same thing.. pakistan custom is it, denying others opinions, or rather the truth.... And regarding your comments about deleting my comments not being vandalisng, i suggest you read your mail from a non- south asian adminstrator...he says otherwise.  Good day, and JAI HIND!!!!!!!!!!!!`",0,0,0.24701156
   Two web pages    Elizabeth Dinan and Fred Bauder.  I find your lack of candor disturbing.   ,0,0,0.24721567
"Allen3 FYI, here is one religious organisation's viewpoint on how animals should be treated. This is from the Catechism of the Catholic Church, (I hope this link works (http//www.vatican.va/archive/ENG0015/_P8B.HTM#LZ). Look near bottom of page re 7th Commandment. It is the Church's view of our responsibilities towards animals. What makes it noteworthy is that it actually represents the views and approach of billions of people, unbeknownst to themselves, who somehow get through life treating animals in amaner consistent with this belief system without feeling any guilt whatsoever for believeing that animals have nothing but the right to be tasty. They probably never even knew a written position existsed! This verifiable link is but one source that exists; other religious organisations too issue clearly enunciate viewpoints. Good luck getting them convincing vegan, bunny-luvin gate-guarders that these types of viewpoints are entrenched, widespread and valid.    ",0,1,0.24948184
"`   Why do you keep deleting a link to the most informative site about Middle Bass Island???   Norman,  you have removed the link to the main Middle Bass Island web site several times. That means you don't even look at the contents of the items you remove, which is rather petty and incredibly arrogant.  The site started as a non-commercial site and contains a great deal of island history as well as many, many island pictures. It's one of the most popular sites in the Lake Erie Islands.  Please take a look at ``Site Map Page 1`` and ``Site Map Page 2`` before removing the link again. Saying that the hundreds of pages listed there have only commercial value is idiotic.  The site was started out of love for the Lake Erie Islands and Middle Bass Island and the fact that it now carries a number of ads for island businesses does not change the fact that it is mainly a site with island information not available anywhere else.  So what is your real rationale for deleting it again and again and again???  Mike Gora, Middle bass Island Webmaster`",0,0,0.24969743
"  ObRoy, I believe you don't understand english. You asked me not to make any changes unless I participate in the debate in the talk page. I did - and EVERYBODY on the talk page disagrees with you and believes that the article should be known as Maria Vladimirnovna of Russia. Get over it. ",0,0,0.2498136
"THATS what i was talking about. It's a fact that Estonians, together with Latvians and Lithuenians had the highest precent of population helping to the Nazis in Europe. And DLX saying that the Estonians didn't participate in the German war-crimes, just proves my point, im Psychology this is called denial, one of the most not healthiest in Defence Mechanism. M.V.E.i.  ",0,0,0.25003213
"Dark Hooded Smoker, you're wrong. The commentators just say it's a neckbreaker with a verb in it because they don't know what it is but we know & it's a TKO. Also Sarge, good but your final comment here doesn't make sense. When you said that fireman' carrier into a cutter is not a swinging neckbreaker, you said it's a swinging neckbreaker again.  ",0,0,0.25022918
"`   SPANIARDS ARE NOT WHITE?? OH LORD      51% euro/black and 46% black,that is 46% afro decent and 51% afro-mixed decent,that makes it neutral, becuase Mulatto is a separate racial group, they view themselves different from the Blacks. Now, if you have a problem with that, which you certainly have, then that don't belong in this article.  It is an accurate description of DR demographics, and CCNY-DS,KNOWS IT, and WILL agree and cooperate. You can go and take your radical afrocentrism to Maulana Karenga.  and example is the demographics that show about El Salvador in wiki, it says `` 90% mestizo,9% white,1% indian``. In my personal opinion, Indian might be more percentage, some mestizos might look `` more indian than 50/50 or 40/60. Since Mestizos DUE view themselves different from Indians, why don't you go and invade the article and type `` 91% of Salvadoreans are of amerindian decent``.  90% amerindian-mixed population `` doesn't equate to `` amerinidan decent``. that just creates confusion.  So if other articles of latin american countries can word it like that? why not DR?? platanogenius`",0,1,0.25047824
"`   What defines 'Criticism'   I'm sorry but the charges that have been brought against Ali Sina are part of his web personality and thus MUST be reported for an objective view of his projection. To call these ``character assasinations`` is paranoid and irrational, as is the selective removal of reference material (predominantly from non-muslim sources) and quotes (which are fairly referenced).  We hope that all free thinkers can make their own decisions for themselves.  NB. Also please try and keep an eye spelling and grammar.`",0,0,0.25129154
"  Eurocopter tigre and Giandrea act like they own this page and that nobody can edit it without their consent. I see what you are trying to do, first you put the E.U. under supernational military organizations as a compromise in order to add some legitimacy for being on this page and then after a few weeks you just flat out listing it with actual countries and gettting your little E.U. buddies to gang up on all other users so you can keep the E.U. in. The E.U. IS NOT a country and adding it to every single list that has to do with countries is a biased NPOV. Wikipedia is not a place for people from the E.U. to air their inferiority complexes by carefully editing article to make the E.U. seem like a country.  17 April, 2007.",0,0,0.25164983
"`   Page Blanking    Talk pages of abusive editors should not be blanked in order to remove warnings and blocks. These, at least, should remain as a caution to other editors of the sort of editor they are dealing with.  `",1,0,0.25217903
"` (UTC)  godlessness of the gaps  There can't be any valid criticism of evolution.  Evolution as described by the materialist priesthood is absolutely true and any criticism is not valid, it's just that we haven't figured out the materialist explaination yet.  When something is not known we must just say ``natural selection did it, now shut up and stop your pesky questions.``  OK sarcasm aside, you have to realize that the ``no POV`` rule isn't real.  In reality there is a ``most popular POV`` rule. -  2028, 20 July 2006`",0,1,0.2524456
  Aggrotech is a mixture of Electro-industrial music and harsh techno beats. Its not an industrial sub-genre. Industrial has no sub-genres. Industrial was a movement between 1975 and 1981. The following period is called Post-industrial.  ,0,1,0.25340253
  Vandalism Removed  I have undid your edit to Nicktropolis as it is vandalism. Do not do it again. If you do i will have to tell somebody about your innapropiate actions ( ),0,0,0.25467044
" Antonescu was up set with jews because his wife, a jewish woman, did not make him good meals.",0,0,0.25559708
"   Albanians have nothing in common with Azeri/Turk people  *Albanians have never formed a nation. They were represented by 26 different tribes, each talking their own language. These tribes existed till XII century. They don't exist now. However, Armenians existed before and they exist today, they live in Artsakh today.  *Azeri people are muslims, while Albanians were christian. *All known Albanian languages are not even close to Turkish languages these languages belong to different groups.  Taking all these facts into consideration, it is not clear what Azeris have to do with Artsakh or with ancient Albanians. Turkic population came to this area 600 years ago, while Armenian lived there for more then 2000 years...",0,0,0.2556656
"   excessive vandalism   i have already been informed of vandalism policies, and I don't need to be reminded too much. and bob dylan is overrated. do not bother me again.",0,0,0.2567256
"` 2005 (UTC)  Bisgh, I am kind of mentally different and like to do things that people dont approve of necessarliy but how would you like it if you were locked in your parents big house all alone most of the time either with just a computer and a TV??  I DO have friends but they have to come over and see me most of the time and I can't go see THEM without supervision.  If have some money from my parents but can't really live alone yet and I don't know when.  So a lot of my time is just sitting here ( Now Lucky wants to banish me for doing drugs.  Well what would you do if it was after midnight and you hadn't gone out in 2 days either?  I``m sorry, do what you have to do but please try to undrestand me. 0239, 3 September`",0,0,0.25674754
"`  Michael Petrou article Cool Hand Luke added criticism of Press TV from this article.  That's fine. As we agreed earlier all TV station articles have a criticism section.  However, this particular article goes on to say ``Only five days after launching, Press TV invited me to take part in a televised panel discussion about journalism in the Middle East. I argued that the biggest challenge facing journalists in the region is a lack of freedom and cited, among other examples, the case of Zahra Kazemi, the Canadian photojournalist who was raped, tortured and murdered by Iranian officials after she was arrested for taking photographs outside the Evin prison in Tehran. To his credit, the host and chief press officer, Shahab Mossavat, did not interrupt or silence me. He called my comments ``offensive`` to Iran but pointed out that I was given free rein to say what I wished by Press TV. He then steered the conversation toward obstacles confronted by journalists in Israel.``   Thus the author demonstrates that Press TV let him criticize the Iranian government, which contradicts the criticism from the article. If we're going to add the critical parts of an article, shouldn't we add one sentence about the positive elements of the article too? What do you think? `",0,1,0.25689045
"` ``Opposing editors warned 2) Duncharris, Guettarda, Jim62sch, and FeloniousMonk are reminded of WikipediaNeutral point of view. They are instructed to seek dispute resolution rather than edit warring when involved with content disputes. The banning of Agapetos angel and her meat and sock puppets should not be interpreted as a license to make a hatchet job of the affected articles.`` `",0,0,0.2577964
